Artist,Title,Found on Spotify?,Spotify URI,Corrections
Earthen Sea,About That Time,Yes,spotify:track:2CAt07S9ay1cAPpR6hRMvr,
Valet,Streets,Yes,spotify:track:13Byq5xLUwE8kjlR4hbNBS,
MJ Guider,Evencycle,Yes,spotify:track:1syc506aHpwGbkU7dlPVeN,
Pan•American,Steel Stars,Yes,spotify:track:0YSso1obNXeN5IEM3e81xX,
Strategy,Two Echoes,Yes,spotify:track:5G6sAsg79BsdV5sIc7tycB,
Ethernet,Dogstar,Yes,,
Anjou,Specimen Question,Yes,spotify:track:5cX88V7bGzoUB3nZlsSP17,
Christopher Bissonnette,Diminution,Yes,spotify:track:6LtND65k71qeqf0Uw359ck,
Gregg Kowalsky,Coral Gables,Yes,spotify:track:310FX6dlbqdpUB2GwQg8Yn,
Valet,Kehaar,Yes,spotify:track:75OkjKxwhxwz8d1GEreaPC,
Belong,Never Came Close,Yes,spotify:track:6VK1gDU7uUNpVWQhWTnqqK,
Jessica Bailiff,Take Me To The Sun,Yes,spotify:track:0K3hwwIJU3Eu6OQiddiqsF,
Helen,Felt This Way,Yes,spotify:track:5n7C63jtU3RiFxbThtiLMJ,
Deerhunter,Vox Celeste,Yes,spotify:track:4dpZ9EMU1vxnfnV1uayl09,
Nudge,Burns Blue,Yes,spotify:track:2y25QmoaUD4jfrcoIQ4Tkx,
Low,Be There,Yes,spotify:track:3mSLDBYXKqrOIUECeE5Nty,
Jessamine,Cellophane,Yes,spotify:track:3t4iOcvQmdRLfTiaSsiMYf,
Dreamscape,So Far From Belief,Yes,spotify:track:6HMSEtnD0s3MdzyJNA2U9F,
Amp,Tomorrow,Yes,spotify:track:1DIZPAaphjYCjuawlSeomz,
LP,Remember Our Days,Yes,,
Disappears,Not Romantic,Yes,spotify:track:5mn1tbvGLUXfs5j3I2GyJW,
Implodes,Necronomics,Yes,spotify:track:1zCS7ar1AHr6lTEMnfMWNz,
Deerhunter,Spring Hall Convert,Yes,spotify:track:4maHXbQz9mcLbF6XKQKG7j,
Tim Hecker,Radio Spiricom,Yes,spotify:track:1AvqQevEqP0fIISsChvolX,
Windy & Carl,The Frost In Winter,Yes,spotify:track:3bTT20K1EGRIDptQRKiP07,
Benoît Pioulard,The Very Edge Of Its Flame,Yes,spotify:track:1prHwRjqjPTX0ewW9yEKSw,
Ken Camden,Eta Carinae,Yes,spotify:track:39zulr4KrolH8NLz4AiL6K,
Forma,Improvisation For Flute And Piano,Yes,spotify:track:2kRel8IpFz8Vc8px3LZeti,
Christina Vantzou,Stereoscope,Yes,spotify:track:1ifIv7jR7u3K3uFGDerZ2O,
Brian Mcbride,Live Set,Yes,,
Labradford,Listening In Depth,Yes,spotify:track:7hLLlt27lVHN1dc01qFAA5,
Bowery Electric,Empty Words,Yes,spotify:track:330w7iBKrHxlJwx3WMdHVr,
Matt Jencik,The Future Door,Yes,spotify:track:5DWp5SkOWAETsC7UDjxntQ,
Jessamine,Pilot Free Admission,Yes,,
Stars Of The Lid,Ballad Of Distances,Yes,spotify:track:3kXsjZ6svT6gwNIF1YDJ9r,
Tim Hecker,Sketch 7,Yes,spotify:track:0DFkHoN7FKjLPRQ1RIOhDR,
Kara,Lis Coverdale - 2c,Yes,,
Steve Hauschildt,Time We Have,Yes,spotify:track:4kbkpb1zuLXpZV4t9hCN3U,
Demen,Ambur,Yes,spotify:track:723M8wRtPy8LvmfAKfRsXn,
Grouper,Being Her Shadow,Yes,spotify:track:2HeFT5Khue5e3vybIgRmUh,
Loscil,Estuarine,Yes,spotify:track:1YN0mPPnVPtLc5PCSjwAqA,
Strategy,Cascadian Nights,Yes,spotify:track:7hbBHSBVR4pmKGtX1KPcfK,
Justin Walter,Isotope,Yes,spotify:track:57OBG9yULfwewJbryJ0TFs,
