Artist,Title,Found on Spotify?,Spotify URI,Corrections
Los Yaki,Cenizas,Yes,spotify:track:5NeyHt7CVgQz3yff224i9M,
Los 3 Amigos,Rondando Tu Esquina,Yes,,
Daniel Santos,Corazon No Llores,Yes,spotify:track:3xqG4VEW0S0ihT1HkZpcib,
Dolores Hernandez,Sabor a mi,Yes,,
Mandela Torres,La Coqueta De Teresa,Yes,,
"José Alfredo Jiménez, Mariachi Vargas de Tecalitlán",En El Ultimo Trago,Yes,spotify:track:2NHHppsOEAr4SUTJzHSmEt,
Lorenzo De Monteclaro,Flor Morena,Yes,spotify:track:1ODRJA37Pfu9rsvdzMaseY,
Piero,Tengo La Piel Cansada De La Tarde,Yes,spotify:track:5tmtB6ot2PSzpTdHyypm72,
Los Llayras,Amame,Yes,spotify:track:6Tzvg8fJWE70pUZz6zNOlX,
La Revolución De Emiliano Zapata,Como Te Extraño,Yes,spotify:track:0W4z5QkqwDWIAFMsZvTN5d,
Los 7 Modernists,Camino Verde,Yes,spotify:track:4kLNP8ZPB5uFp6hsliondN,
Los Solitarios,Nuestra Promesa,Yes,spotify:track:72SrFwLhRQ7zM4j8es90zP,
La Tropa Vallenata,Los Caminos De La Vida,Yes,spotify:track:1layZXCAmJ84fi21OmnTt5,
Sandra Cumberbatch,Pienso En Ti,Yes,,
Los Chicanos,Nuestro Juramento,Yes,spotify:track:3RKNLxHdGPJKjprWlJ8V0D,
Punto Sur,Ayudame A Escribir Esta Cancion,Yes,spotify:track:4Igq5xkkBq8aFGMehWdK8U,
Mongo Santamaria,No Me Importa,Yes,,
ARMANDO MANZANERO,CUANDO ESTOY CONTIGO,Yes,spotify:track:7vo04uM05wywkRXUZRMEua,
LUCHA VILLA,CON MIS PROPIAS MANOS,Yes,,
Los Terricolas,Una Carta ,Yes,spotify:track:2AabhePOu0pxlKT54OTPLM,
"Javier Solís, Mariachi Nacional De Arcadio Elias",Entrega Total,Yes,spotify:track:1Hh7gEOhoCBG1ob7Aw6biK,
Lucha Villa,Amaneci En Tus Brazos,Yes,spotify:track:6Yzyvz6Pujj7a3FgdNlSuD,
LOS TRES ACES,ESTOY PERDIDO,Yes,spotify:track:5Qsy1Kxuekhi5aNXqR8X4c,
SELENA Y LOS DINOS,COSTUMBRES (DESPACITO),Yes,,
MUJER DEL AYER,ASI ASI,Yes,,
SONORA ALTEPEXANA,GRACIAS AMOR,Yes,spotify:track:0BoR7xRfGzPSqCM3IN0zmg,
La Sonora Vallenata,La Velludita,Yes,spotify:track:2zPwwv0B5DCxOrXaF6whE7,
LA SONORA MALECON,LA CUMBIA DE MARIA,Yes,,
Sonora Tropicana,Cosas Del Amor,Yes,spotify:track:0PRYRpa92CWfEbEh4q0D65,
David Záizar,La Malaguena,Yes,spotify:track:4I1SpfPK4Vm0hUcOVb7e2w,
"Mariachi Vargas de Tecalitlán, Beatriz Adriana",No Volveré Jamás Contigo,Yes,spotify:track:7K4uQwWgAngSdXyM9KIgKP,
Chavela Vargas,Quisiera Ser,Yes,spotify:track:4MFT1iNgiUVgr0fIa3n7m4,
Rocío Dúrcal,Amor Eterno,Yes,spotify:track:2TC4v9YiuQYk3Tk8RH7fV4,
Cuarteto Los Zafiros,Canta Lo Sentimental,Yes,,
Javier Solis,Cuando Me Pierdas,Yes,spotify:track:4vyZuRjPJlB8qaltD1gVJW,
Los Angeles Negros,Amor Mio,Yes,spotify:track:7tWqPtp8i73GLAXPw1URfe,
Javier Solis,En Esta Tarde Gris,Yes,spotify:track:31DSP1Bt4MR8iXnmnWHP1q,
LA LUPE,LOCO AMOR,Yes,spotify:track:7Jp5iU5oiDVmEcaIZU36rm,
LA SONORA MATANCERA,"LOLA, LOLITA, LOLA",Yes,,
Los Angeles Azules,Me Haces Falta Tu,Yes,spotify:track:38neSrYNPc44WdYKxJY6cX,
"Javier Solis, Nacho Sanchez y Sus Mariachis",La Retirada,Yes,spotify:track:2fn0DP6XEFYhNsl3RNtBlh,
LOS PANCHOS,VOY GRITANDO POR LA CALLE,Yes,spotify:track:3XqGtKqrQxi2DRMKhTbBOF,
YOLANDA DEL RIO,"LLORAR, LLORAR, LLORAR",Yes,spotify:track:1KP6iNv7JA7NipDS55MkJh,
Lata Mangeshkar,Lag Jaa Gale,Yes,,
Lata Mangeshkar,YEH SAMA SAMA HA! PYAR KA,Yes,,
Lata Mangeshkar,Tera Mera Pyar Amar,Yes,spotify:track:6xxX3xcKdHv6AyNmJnA4ES,
"ASHA BHOSIE, KISHORE KUMAR, R.D. BURMAN",TU TU HAI WAHI,Yes,,
"Alka Yagnik, Udit Narayan",Taal Se Taal Mila,Yes,spotify:track:1V2wO7J8G40XHI0cPwjdcY,
"Lata Mangeshkar, Udit Narayan, Chorus",O Paalanhaare,Yes,spotify:track:5wPr9KuSfGBwGCi6NgJoVv,
VICENTE FERNANDEZ & LUCHA VILLA,PARECE QUE FUE AYER,Yes,spotify:track:4bCQheBlVrsnbr42K94UCv,
Cuco Sanchez,Ya No Te Quiero,Yes,spotify:track:6Hh7cXbg3oiRikBjI3gYFB,
Eddie Palmieri,Solo Pensar En Ti,Yes,spotify:track:6M2s6VXnaqwMW4CWu1dza9,
"PETE ""EL CONDE"" RODRIGUEZ",CONVERGENCIA,Yes,spotify:track:5mf3hokqy5iuy4M3YYDAfW,
ANTONY SANTOS,DONDE ESTARA (Despacito Version),Yes,,
ROMEO SANTOS,ERES MIA (Despacito Version),Yes,,
La Sonora Santanera,Hilos De Plata,Yes,spotify:track:5m9UM5ZdMJUSUbtXi2ini5,
Lucha Villa,Te Solte La Rienda,Yes,spotify:track:6x6IUdWGMh5N3Is2WjmLcE,
Eddie Palmieri,Cafe,Yes,spotify:track:6BTj1lk8BHj6ttZGVIAvMZ,
SONORA SIGUARAY,Y TU TAMBIEN,Yes,spotify:track:3M2zBYK6IPuFZIXeWlPT8d,
MONCHY Y ALEXANDRA,HOJA EN BLANCO (Despacito Version),Yes,,
Jimmy Sabater,Salchichas Con Huevos (Sausages & Eggs),Yes,spotify:track:3ou7R3Ju21wdPUbKwpETJT,
"Vitin Aviles, La Super Orquesta De Venezuela",Temes,Yes,spotify:track:2P0Q1e1oyMIcuFJeV8sOIZ,
Lucho Gatica,Creí,Yes,spotify:track:4rB1F6cYvLuPkISS46gHuq,
YOLANDA DEL RIO,TUS MALETAS EN LA PUERTA,Yes,spotify:track:2aZhicClWLsJFQSkbLFMbL,
Yolanda Del Rio,El Perdon De La Hija De Nadie,Yes,spotify:track:5a4rgiIWC6Ys2u8A4h9kuM,
Lucho Bermúdez,Danza Negra,Yes,spotify:track:3YQQ0jdUrju5MBFdvtMLjh,
Javier Solís,Espera,Yes,spotify:track:5eQVlgkbWPekVUMU9RGQWl,
Felipe Pirela,Un Cigarrillo La Lluvia Y Tu,Yes,spotify:track:6rWEJa81y1K1A3e7NVGHmA,
Joe Bataan,Mujer Mia,Yes,spotify:track:0PPxAFDNuXCOcQip81rxkw,
Joe Cuba,Yo Mas Te Adoro,Yes,,
"Willie Colon, Hector Lavoe",Ausencia,Yes,spotify:track:1r6oqZhRYStrYWSeGKuCFP,
Eddie Santiago,El Triste,Yes,spotify:track:0KZTiDXaszX5AB0eaJ9Y7z,
Joey Pastrana,Noche De Ronda,Yes,,
Olga Guillot,Pideme,Yes,spotify:track:2vEvUJz65CIqR2Lhkweq4i,
Alberto Beltrán,Limosnero De Amor,Yes,spotify:track:0PW0p55UqMix8HEKCsdPIa,
Lucho Gatica,Tu me acostumbraste,Yes,spotify:track:5FQqLr1zliwiYd86bBfSVM,
Javier Solís,Somos Diferentes,Yes,,
Yolanda Del Rio,Se Me Olvido Otra Vez,Yes,spotify:track:3UY7p2iGnnVt7BLykbzJ7d,
Lucha Villa,"No Me Dejes Nunca, Nunca, Nunca",Yes,spotify:track:1BTUXXAbEQmOVyrtBuCFmd,
Los Dos Reales,Me Piden,Yes,spotify:track:6Zn7ItM3uT4mU707vepWsP,
Julia Palma,Cuando Abras Los Ojos,Yes,spotify:track:7KiYlKQqoY1GV3DGSoMdZo,
Chivirico,Asi,Yes,spotify:track:3BZry0gSykaR9UwsipUAUX,
David Lama,Candilejas,Yes,spotify:track:3D5uc1N9z8CliTMOSyDkip,
"Luis Demetrio, Orquesta de Roberto Perez Vazquez",La Puerta,Yes,spotify:track:6k8KRcf7ejY7R4tbXWXpbI,
Manuel Pomián,Amor De La Calle,Yes,spotify:track:0nwYTQsrHYntBI9JP3dCUV,
Andy Russel,Contigo En La Distancia,Yes,spotify:track:5eZ4OONGoZDI5wQpVY7vwv,
Javier Solís,Besame Y Olvidame,Yes,spotify:track:4RJCu6PR0Iua2oG76vAWzM,
"Los Hermanos Reyes, Teresita",Encadenados,Yes,,
Luis Arcaraz,Viajera,Yes,,
Fernando Fernandéz,Un Corazon ,Yes,spotify:track:36DXa5BCt4sj1guV0VOpcT,
Alvaro Carillo,Cancionero,Yes,spotify:track:1CFeovJFkWYcc1PK6zbpvZ,
María Victoria,Esta Sellado = Decreed By Fate,Yes,,
Rebeca,Señora tentacion,Yes,spotify:track:2bL9RW2Y4aLfWpddtoG3mB,
María Victoria,Como Un Perro,Yes,spotify:track:1BH2Gl3hpfoNnyuFt1864v,
"Pedro Vargas, María Victoria, Luis Alcaraz",Boniita,Yes,spotify:track:2CaWhEMhQ0ffTmX76TlX8u,
Jose Antonio Mendez,La Gloria Eres Tu,Yes,spotify:track:4joZhj1UEn5VLwTflEOzXn,
Pepe Jara,El Andariego,Yes,spotify:track:4ioxu5idXBbD7HOr5129Al,
Hermanas Hernandez,Que Te Importa,Yes,spotify:track:24sbnwJX1fyTs2MOWFUNWI,
Amparo Montes,Inolvidable,Yes,spotify:track:0GIRG7yUB1bUFtvlR8HDOs,
Chava Flores,Ingrata Perfida,Yes,,
Felipe Arriaga,El Derrotado,Yes,spotify:track:0SaiXCyoGRyUYKelpeHlqt,
CUCO SANCHEZ,Unknown Track,Yes,,
Frankie Reyes,Aquel Señor ,Yes,spotify:track:4Oeip3hCGv1W0jRHrN6Jo5,
"Pedro Infante, Orquesta De Noé Fajardo",La Negra Noche,Yes,spotify:track:5VEasfwbigLtA0n0BcHBIH,
Los Zafiros Cubanos,He Venido,Yes,spotify:track:7a0jkfRxobS5fC6siXK7YZ,
Alci Acosta,Gota A Gota,Yes,spotify:track:1ap9qfnMiSDVv4F6bZZwfw,
Julio Jaramillo,Te Odio Y Te Quiero,Yes,spotify:track:1Pow8Tzgl0CE4xyetxIyId,
Los Dandys,Gema,Yes,spotify:track:6CtFzFcak77qpA0ll1guMN,
Los Corazones Solitarios,El Tiempo Que Has Llorado ,Yes,spotify:track:3WH6TN5KloxYSwpRV00I8Q,
Sonora Tropicana,El Hombre Que Yo Amo ,Yes,spotify:track:3bukaSKEeFiyYx9JfgiqYf,
ROGELIO MARTINEZ,Y SIGUES SIENDO TU,Yes,spotify:track:4589WiJziwZ7iz3ojqD3Wd,
CUERDAS DEL CARIBE,YO SOY JUAN VALDEZ,Yes,spotify:track:56lO2ofESy5p0RiZzgSd1V,
WILLIE GONZALEZ,HASME OLVIDARLA,Yes,spotify:track:752aNrC43L3ZCIuPoK8YTK,
La Sonora Del Caribe,Te Aprovechas De Mi,Yes,,
SONORA ALTEPEXANA,COPA ROTA,Yes,spotify:track:57hEE0HRkiFvKkG4UCyf4S,
Julio Jaramillo,Nuestro Juramento,Yes,spotify:track:4F6Ne3xyctrytvYm9W68ll,
Los Moonlights,Con La Luna Llena,Yes,,
Los Moonlights,Carta Para Un Angel,Yes,spotify:track:5voZMkKQMESN0iCLzUioRG,
Los Tres Ases,Tu Eres MI Destino,Yes,spotify:track:2uHNR04HHtDPBoNWQYcQaA,
Alci Acosta,Porque Yo Quiero,Yes,spotify:track:2UdPZN5fy98fgoyXwgh0MA,
Grupo La Amistad,Naila,Yes,,
La Sonora Santanera,Fruto Robado,Yes,spotify:track:0XyCZ2BftYxZ1zVPajDQpW,
"Bienvenido Granda, La Sonora Matancera",La Cancion Del Borracho,Yes,spotify:track:00hjsdC7rwmGSS7U3giK0T,
Orlando Contreras,Por Borracha,Yes,spotify:track:5Fhn8fvzoLmlnANyl7rG77,
Los Angeles Negros,Sigamos Pecando,Yes,spotify:track:1490PMynEIGt7Ihqwy4caB,
Polo,El Ultimo Beso,Yes,spotify:track:19BZLcVQocQQRGmcv26FqC,
Los Roggers,Noches Y Dias Perdidos,Yes,spotify:track:5v1udQ8k09XuMjUb7OBmXa,
"Flor Silvestre, Mariachi Vargas de Tecalitlán",Cielo Rojo (Red Sky),Yes,spotify:track:3lwIGvc3nqAvHeTxFnTU1s,
Chayito Valdez,Besos Y Copas,Yes,spotify:track:1ts5XhyIwISu9UJkzdDQfn,
Sonora Maracaibo,No Dejes De Quererme,Yes,spotify:track:40Jl6RwbLIdXeqFR2HPOBv,
Rodolfo Y Su Tipica,Vanidad ,Yes,spotify:track:0ZLnEz5bYevJqHaePfpgwX,
La Sonora Matancera,Mala Mujer,Yes,spotify:track:3dGFlXjz6eRgtJoVuPo1nx,
Sonora Siguaray,"Te Vas, Te Vas",Yes,spotify:track:3y2CAvjluerNZTOyuE7QKi,
"super vago, Fruko y sus Tesos, Son De Azúcar, Sonora Tropicana, Los Pakines, Trio Matamoros, La Suprema Corte, Chico Navarro, Chico Cervantes, sonora dinamita, Trópico Latino, Sonido Tibiri, Sonido Chaney",Las Castañuelas,Yes,,
Los Titanes De La Salsa,Sobredosis De Amor,Yes,,
Orquesta Bambu,La Tengo Que Olivedar,Yes,,
Los Golpes,Olvidarte Nunca,Yes,spotify:track:3xRVnVY4uuNQZ1rmmRclhU,
Los Pulpos,Lo Que Te Queda ,Yes,spotify:track:4SrOqEKxfldAFrV37aF1pQ,
Palito Ortega,Prometimos No Llorar,Yes,spotify:track:3TSJgodP7iM95y0kODUSyp,
Perlas Cubanas,Ya No Me Quieras,Yes,,
Lucho Gatica,Delirio,Yes,spotify:track:13RrObMcDuhdtulxWeRKbD,
Beatriz Adriana,Adios y Bienvenida,Yes,spotify:track:2wAfySktAbT2ho6UTCyv1O,
Javier Solís,Arbol Sin Hojas,Yes,spotify:track:1UgY5X7RWlboUWf3S2Wqzk,
Alberto Vasquez,Por Un Amor,Yes,spotify:track:20HciZEFUhIG29zoSxsrBn,
Sancha,Tu Solo Tu (Cover),Yes,,
Sancha,Cucurrucucu Paloma (Cover),Yes,,
Los Zafiros,Por No Comprenderte,Yes,spotify:track:18lpRADMvNTf22vfaSHoYA,
Leo Dan,Te He Prometido,Yes,spotify:track:7Et3UkjbCjRhRaACPBXRQg,
Los Moonlights,Si Te Doy Mi Corazon,Yes,,
Los Moonlights,Leticia Isabel,Yes,spotify:track:2jXIuTi3U8XRpTuNNKdRrB,
Los Terricolas,Dos Cosas,Yes,spotify:track:6845FMlsehRJIXLnzfYRSb,
Jasper Bones,Sabor A Mi (Cover),Yes,,
Jasper Bones,Leo Dan Como Te Extraño Mi Amor (Cover),Yes,,
Ralfi Pagan,El Hijo De Mama,Yes,spotify:track:5eoasiBMyYUufUlkhRtzEq,
Willie Colon,"Oh, Que Sera?",Yes,spotify:track:4wavBDMGs1dSJlNAP7QN6G,
Cuco Sanchez,Toda Una Vida,Yes,spotify:track:0BwueLDvRSTmDBGClBuHda,
Los Zafiros,Canta Lo Sentimental,Yes,spotify:track:1Fp4oXpWjfGDvzYgMVwWRn,
Enrique G,Tu Cabeza En Mi Hombro S,Yes,spotify:track:2AtlLNH6BCDhA5DX8FSpVL,
Angel Canales,Nostalgia,Yes,spotify:track:6plMZcpOsgmdkD1YytjxP7,
Joe Cuba Sextet,Mujer Divina,Yes,spotify:track:7HbmkNTRsA8WI4aHc6yPQY,
Lucho Gatica,Palabras De Mujer,Yes,spotify:track:5xInEZgYPIdszK60w9SMNk,
Los Tecolines,Cosas Del Amor,Yes,spotify:track:67MwXQiRlomvnjGYJZacdU,
Beny More,Como Fue,Yes,spotify:track:6BDI8tJZLePuf70SzCiX42,
Javier Solís,Payaso,Yes,spotify:track:4bvgQHmxuwOt251YF0FrUa,
Javier Solís,Mar,Yes,spotify:track:0OTwfOWS1FxsaGEdHEca3X,
Los Pasteles Verdes,Esclavo Y Amo ,Yes,spotify:track:0TWCegu3tNyq8ujUA5G0Nv,
Los Angeles Negros,Dios No Lo Quiera,Yes,spotify:track:6WucRSs1zD38hjNf4uejiD,
Los Tres Diamantes,La Gloria Eres Tú,Yes,spotify:track:79BOX5jI2CAhA8d7GD7FGY,
Lucho Gatica,La Barca,Yes,spotify:track:0MxTRfJhr4GUtxuWCHCrje,
Lucho Gatica,Amor Sin Pasado,Yes,spotify:track:2FgH0GewF8wOgdjvxDdhnB,
Los Zafiros,La Luna En Tu Mirada,Yes,spotify:track:7a2ecCwcyHGFozUiEQspho,
Chavela Vargas,La Enorme Distacia,Yes,,
Trio Los Panchos,Miseria,Yes,spotify:track:2L8vCihduKhCAvsbg0bIfR,
Lucho Gatica,Encadenados,Yes,spotify:track:2tV58n4MIeKbSaYYnQ4RHN,
Los 3 Ases,La Enramada,Yes,spotify:track:3zWnfMit3opXURWbXkhwns,
Hermans Nuñez,Odiame,Yes,spotify:track:0fV5RTeNFc2j9K6pjZaVHv,
Javier Solís,A La Orilla Del Mar,Yes,spotify:track:34CXFbx5JDv72RSYtxI0br,
Toña La Negra,Cenizas,Yes,spotify:track:3Zv4Z2YsgVoLoKKMahdDAN,
Toña La Negra,Noche De Ronda,Yes,spotify:track:6dPyayqjRhAoorrzyynXTl,
Los Zafiros,Mi Amor Perdoname,Yes,spotify:track:67cqGouPHEFOsTICzugVGF,
Dúo Los Diablos,Loco Amor,Yes,spotify:track:43QPUniIX9bpQ8vIUEWwO7,
"Tito Puente, La Lupe",Que Te Pedi,Yes,spotify:track:3FWKQ15Ayc833wrE9J6mFP,
Willie Colon,Que Lio,Yes,spotify:track:3J4krWOV6J3mE6tNYiaqn2,
"Bienvenido Granda, La Sonora Matancera",Indecisión,Yes,spotify:track:3WsR3tjyte3yVlHvQuynJp,
Ralfi Pagan,No Soy De Ti,Yes,spotify:track:7hrMAL2V6bsAJ7Lg5uIIQq,
Joe Bataan,Mujer Mia,Yes,spotify:track:0PPxAFDNuXCOcQip81rxkw,
Los Moonlights,La Capilla De Suenos,Yes,spotify:track:2DDdE71RjaNuhqoLoUzJIK,
El Chicano,Sabor A Mi,Yes,spotify:track:35EQEi6Od5PWvI8XHEmttd,
"Eydie Gorme, The Trio Los Panchos",Fuego Bajo Tu Piel,Yes,spotify:track:6ZOa6VyW57HL5fmuODb224,
De,Flor,Yes,,
Pedro Infante,Cien Anos,Yes,spotify:track:760r2LXNtMaHDKMQ5wkXbi,
